osm_id,osm_type,city_key,lat,lon,material_raw_tag,material
74538507,way,nantes,47.19385536744724,-1.531524767698507,roof_tiles,tuile_terre_cuite
74542697,way,nantes,47.19430300666053,-1.5328785507313547,roof_tiles,tuile_terre_cuite
96756224,way,nantes,47.20055192243249,-1.6016895106995468,roof_tiles,tuile_terre_cuite
82972855,way,nantes,47.239216807747134,-1.5404373461996927,roof_tiles,tuile_terre_cuite
96748588,way,nantes,47.20237288962145,-1.6002859709863968,roof_tiles,tuile_terre_cuite
96748606,way,nantes,47.20228652439554,-1.5997669530458585,roof_tiles,tuile_terre_cuite
82638551,way,nantes,47.23974781981109,-1.5269666902250036,roof_tiles,tuile_terre_cuite
74541547,way,nantes,47.19404627017229,-1.5324606142508783,roof_tiles,tuile_terre_cuite
82638220,way,nantes,47.23992268381311,-1.5245988633069962,roof_tiles,tuile_terre_cuite
85946933,way,nantes,47.224309429902895,-1.5779185478138325,roof_tiles,tuile_terre_cuite
83941757,way,nantes,47.22075747106516,-1.5395442464274784,roof_tiles,tuile_terre_cuite
96755610,way,nantes,47.20020346200396,-1.601635623293184,roof_tiles,tuile_terre_cuite
74079002,way,nantes,47.18301974106791,-1.4523112953879491,roof_tiles,tuile_terre_cuite
83941124,way,nantes,47.2241173428628,-1.537991537532145,roof_tiles,tuile_terre_cuite
83940597,way,nantes,47.22066534665857,-1.5320619103906568,roof_tiles,tuile_terre_cuite
85530775,way,nantes,47.22716804440277,-1.5710945638487854,roof_tiles,tuile_terre_cuite
74542761,way,nantes,47.19437663846477,-1.5330170458629702,roof_tiles,tuile_terre_cuite
96748485,way,nantes,47.20257018824791,-1.5996864655421066,roof_tiles,tuile_terre_cuite
1365780651,way,nantes,47.21147787777436,-1.5422807493384472,roof_tiles,tuile_terre_cuite
96755606,way,nantes,47.20091011590434,-1.6031257179232956,roof_tiles,tuile_terre_cuite
85947330,way,nantes,47.2252239467248,-1.5793531792673563,roof_tiles,tuile_terre_cuite
85677441,way,nantes,47.22696324116921,-1.5789831549964988,roof_tiles,tuile_terre_cuite
74536292,way,nantes,47.19494476912559,-1.5350462648277374,roof_tiles,tuile_terre_cuite
74542658,way,nantes,47.19425004588276,-1.5327690709898372,roof_tiles,tuile_terre_cuite
74539514,way,nantes,47.19674367696554,-1.539921871649457,roof_tiles,tuile_terre_cuite
76143112,way,paris,48.880677240312295,2.205407685305975,roof_tiles,tuile_terre_cuite
72273361,way,paris,48.87829671043856,2.2015956521922035,roof_tiles,tuile_terre_cuite
104213494,way,paris,48.884255,2.1994995000000035,roof_tiles,tuile_terre_cuite
124243397,way,paris,48.78232873817371,2.34008208990175,roof_tiles,tuile_terre_cuite
55760353,way,paris,48.89719598204065,2.204593947733053,roof_tiles,tuile_terre_cuite
71910040,way,paris,48.87960766866347,2.186026672085461,tiles,tuile_terre_cuite
149276115,way,paris,48.82248822988047,2.414724107780132,roof_tiles,tuile_terre_cuite
55313145,way,paris,48.89612390771037,2.2026205103824346,roof_tiles,tuile_terre_cuite
104212611,way,paris,48.897890794366205,2.2051607201877945,roof_tiles,tuile_terre_cuite
55313205,way,paris,48.89604459248736,2.202751213969305,roof_tiles,tuile_terre_cuite
51363762,way,paris,48.89012271052128,2.1970186738012174,roof_tiles,tuile_terre_cuite
55047726,way,paris,48.88865600650004,2.194829402703682,roof_tiles,tuile_terre_cuite
55905040,way,paris,48.89723382265466,2.202863462942617,roof_tiles,tuile_terre_cuite
54187720,way,paris,48.8925640344148,2.1912536499989783,roof_tiles,tuile_terre_cuite
68674366,way,paris,48.88513014638152,2.2177737036657765,roof_tiles,tuile_terre_cuite
63653174,way,paris,48.79993342874184,2.326063005459344,roof_tiles,tuile_terre_cuite
55974222,way,paris,48.89832527346552,2.1938139534182786,roof_tiles,tuile_terre_cuite
70000427,way,paris,48.8740755052157,2.3877156394022765,roof_tiles,tuile_terre_cuite
85056539,way,paris,48.81977583260102,2.4706999849531845,roof_tiles,tuile_terre_cuite
76143325,way,paris,48.87951978813639,2.2054324796413587,roof_tiles,tuile_terre_cuite
53255351,way,paris,48.90292658102518,2.1952714197674275,roof_tiles,tuile_terre_cuite
56267856,way,paris,48.88472701480956,2.191527888912405,roof_tiles,tuile_terre_cuite
143504482,way,paris,48.75939552680165,2.3973061865068552,roof_tiles,tuile_terre_cuite
63653601,way,paris,48.80060868286122,2.326435377116346,roof_tiles,tuile_terre_cuite
55991896,way,paris,48.89438782034368,2.200934366287645,roof_tiles,tuile_terre_cuite
67967010,way,paris,48.89263322666633,2.201531354790127,roof_tiles,tuile_terre_cuite
58710339,way,paris,48.89340758944584,2.199220317541609,roof_tiles,tuile_terre_cuite
104212988,way,paris,48.886259639347685,2.191270177690804,roof_tiles,tuile_terre_cuite
63656638,way,paris,48.79313520012385,2.323777059787751,roof_tiles,tuile_terre_cuite
54395744,way,paris,48.892077467367166,2.1989429269231486,roof_tiles,tuile_terre_cuite
1049331341,way,paris,48.894128903825006,2.4299792652619465,tile,tuile_terre_cuite
63655689,way,paris,48.79133941869796,2.324630044712717,roof_tiles,tuile_terre_cuite
1268092926,way,paris,48.75379965301888,2.296771170458016,roof_tiles,tuile_terre_cuite
76143632,way,paris,48.87972863178421,2.204372172869955,roof_tiles,tuile_terre_cuite
61308459,way,paris,48.80496295960051,2.3295265347249274,roof_tiles,tuile_terre_cuite
71425431,way,paris,48.88817256428761,2.1837663819282733,roof_tiles,tuile_terre_cuite
49456759,way,paris,48.89805402990801,2.193667404038294,roof_tiles,tuile_terre_cuite
53255374,way,paris,48.90333108047132,2.1948447134048523,roof_tiles,tuile_terre_cuite
175451164,way,paris,48.80325709525231,2.4835030666902145,roof_tiles,tuile_terre_cuite
55253253,way,paris,48.89094273931109,2.1943958993898085,roof_tiles,tuile_terre_cuite
76143783,way,paris,48.880075709908574,2.20537988797821,roof_tiles,tuile_terre_cuite
51363757,way,paris,48.89027385735802,2.196388975553509,roof_tiles,tuile_terre_cuite
54449230,way,paris,48.893743703679206,2.197718278196505,roof_tiles,tuile_terre_cuite
76144612,way,paris,48.87735653940506,2.2096885152178007,roof_tiles,tuile_terre_cuite
70147249,way,paris,48.86202687527136,2.3989416418737086,roof_tiles,tuile_terre_cuite
76143770,way,paris,48.87926887284328,2.206632799005299,roof_tiles,tuile_terre_cuite
144172490,way,paris,48.87765795567103,2.4798775873150767,roof_tiles,tuile_terre_cuite
74493424,way,paris,48.824898337965976,2.2467768438204607,roof_tiles,tuile_terre_cuite
85057277,way,paris,48.81913653670779,2.470987043770701,roof_tiles,tuile_terre_cuite
54395766,way,paris,48.89158865203758,2.1994874523125296,roof_tiles,tuile_terre_cuite
63654619,way,paris,48.79104495843482,2.327465218632523,roof_tiles,tuile_terre_cuite
104212020,way,paris,48.89580143188296,2.188071772682558,roof_tiles,tuile_terre_cuite
68671290,way,paris,48.88559697858219,2.2177624437874486,roof_tiles,tuile_terre_cuite
245064452,way,paris,48.85043554512507,2.2883482242943063,roof_tiles,tuile_terre_cuite
1079005,way,paris,48.84992410248033,2.321711221375748,roof_tiles,tuile_terre_cuite
